Date;Time of day;Total[MWh];Wind offshore[MWh];Wind onshore[MWh];Photovoltaics[MWh];Other[MWh]
Feb 5, 2019;2:15 AM;-;1,083.25;4,551;0;-
Feb 5, 2019;2:30 AM;-;1,083;4,470;0;-
Feb 5, 2019;2:45 AM;-;1,082;4,384;0;-
Feb 5, 2019;3:00 AM;66,324;1,082;4,299;0;45,280
Feb 5, 2019;3:15 AM;-;1,079.25;4,221;0;-
Feb 5, 2019;3:30 AM;-;1,078;4,143;0;-
Feb 5, 2019;3:45 AM;-;1,076.75;4,065;0;-
Feb 5, 2019;4:00 AM;67,397;1,074.75;3,991;0;47,560
Feb 5, 2019;4:15 AM;-;1,071.25;3,922;0;-
Feb 5, 2019;4:30 AM;-;1,068.5;3,854;0;-
Feb 5, 2019;4:45 AM;-;1,065.75;3,790;0;-
Feb 5, 2019;5:00 AM;70,079;1,061.75;3,730;0;51,270
Feb 5, 2019;5:15 AM;-;1,056.75;3,677;0;-
Feb 5, 2019;5:30 AM;-;1,050.75;3,624;0;-
Feb 5, 2019;5:45 AM;-;1,046.5;3,563;0;-
Feb 5, 2019;6:00 AM;76,104;1,041.5;3,550;0;58,025
Feb 5, 2019;6:15 AM;-;1,036.75;3,506;0;-
Feb 5, 2019;6:30 AM;-;1,031.5;3,462;0;-
Feb 5, 2019;6:45 AM;-;1,027.5;3,424;0;-
Feb 5, 2019;7:00 AM;79,967;1,023;3,383;0;62,720
Feb 5, 2019;7:15 AM;-;1,017;3,322;0;-
Feb 5, 2019;7:30 AM;-;1,009.5;3,263;2;-
Feb 5, 2019;7:45 AM;-;1,001;3,205;21;-
Feb 5, 2019;8:00 AM;82,248;992;3,145;90;65,133
Feb 5, 2019;8:15 AM;-;984.75;3,082;180;-
Feb 5, 2019;8:30 AM;-;977.5;3,017;298;-
Feb 5, 2019;8:45 AM;-;969;2,960;421;-
Feb 5, 2019;9:00 AM;83,353;962;2,904;554;65,205
Feb 5, 2019;9:15 AM;-;955;2,853;689;-
Feb 5, 2019;9:30 AM;-;947.75;2,803;830;-
Feb 5, 2019;9:45 AM;-;940.25;2,746;966;-
Feb 5, 2019;10:00 AM;84,446;933.75;2,691;1,100;65,049
Feb 5, 2019;10:15 AM;-;925.5;2,656;1,231;-
Feb 5, 2019;10:30 AM;-;917.75;2,621;1,357;-
Feb 5, 2019;10:45 AM;-;909.25;2,584;1,474;-
Feb 5, 2019;11:00 AM;86,485;901.75;2,545;1,583;65,973
Feb 5, 2019;11:15 AM;-;894.25;2,527;1,683;-
Feb 5, 2019;11:30 AM;-;887.25;2,508;1,768;-
Feb 5, 2019;11:45 AM;-;879.75;2,498;1,837;-
Feb 5, 2019;12:00 PM;86,611;888;2,499;1,891;65,465
Feb 5, 2019;12:15 PM;-;882.75;2,488;1,927;-
Feb 5, 2019;12:30 PM;-;875.5;2,477;1,946;-
Feb 5, 2019;12:45 PM;-;868;2,455;1,949;-
Feb 5, 2019;1:00 PM;85,674;860.5;2,430;1,934;65,296
Feb 5, 2019;1:15 PM;-;852.5;2,398;1,902;-
Feb 5, 2019;1:30 PM;-;844.25;2,366;1,849;-
Feb 5, 2019;1:45 PM;-;835;2,333;1,775;-
Feb 5, 2019;2:00 PM;82,220;826;2,299;1,683;64,051
Feb 5, 2019;2:15 PM;-;815.5;2,259;1,568;-
Feb 5, 2019;2:30 PM;-;805;2,220;1,433;-
Feb 5, 2019;2:45 PM;-;793.75;2,183;1,285;-
Feb 5, 2019;3:00 PM;77,797;781;2,146;1,129;62,851
Feb 5, 2019;3:15 PM;-;764.5;2,111;970;-
Feb 5, 2019;3:30 PM;-;747.5;2,077;801;-
Feb 5, 2019;3:45 PM;-;731.25;2,050;640;-
Feb 5, 2019;4:00 PM;74,273;714;2,026;473;62,317
Feb 5, 2019;4:15 PM;-;696;2,026;322;-
Feb 5, 2019;4:30 PM;-;678;2,028;201;-
Feb 5, 2019;4:45 PM;-;661;2,033;100;-
Feb 5, 2019;5:00 PM;75,061;643.75;2,044;32;64,253
Feb 5, 2019;5:15 PM;-;627;2,066;7;-
Feb 5, 2019;5:30 PM;-;610.5;2,087;2;-
Feb 5, 2019;5:45 PM;-;595;2,094;1;-
Feb 5, 2019;6:00 PM;77,078;581.5;2,100;0;66,463
Feb 5, 2019;6:15 PM;-;569.25;2,095;0;-
Feb 5, 2019;6:30 PM;-;556.75;2,090;0;-
Feb 5, 2019;6:45 PM;-;545.25;2,077;0;-
Feb 5, 2019;7:00 PM;75,784;534.75;2,064;0;65,396
Feb 5, 2019;7:15 PM;-;537.75;2,062;0;-
Feb 5, 2019;7:30 PM;-;540.75;2,059;0;-
Feb 5, 2019;7:45 PM;-;543.5;2,046;0;-
Feb 5, 2019;8:00 PM;73,115;548.75;2,032;0;62,817
Feb 5, 2019;8:15 PM;-;561.25;2,016;0;-
Feb 5, 2019;8:30 PM;-;574.5;1,999;0;-
Feb 5, 2019;8:45 PM;-;589;1,979;0;-
Feb 5, 2019;9:00 PM;71,574;603.5;1,961;0;61,295
Feb 5, 2019;9:15 PM;-;623;1,944;0;-
Feb 5, 2019;9:30 PM;-;643.5;1,925;0;-
Feb 5, 2019;9:45 PM;-;664.75;1,915;0;-
Feb 5, 2019;10:00 PM;69,608;686.5;1,898;0;59,206
Feb 5, 2019;10:15 PM;-;707.5;1,888;0;-
Feb 5, 2019;10:30 PM;-;727;1,879;0;-
Feb 5, 2019;10:45 PM;-;747.25;1,869;0;-
Feb 5, 2019;11:00 PM;67,351;764.5;1,861;0;56,787
Feb 5, 2019;11:15 PM;-;779.75;1,856;0;-
Feb 5, 2019;11:30 PM;-;793;1,854;0;-
Feb 5, 2019;11:45 PM;-;805.75;1,851;0;-
Feb 6, 2019;12:00 AM;61,970;944.25;1,971;0;50,175
Feb 6, 2019;12:15 AM;-;967.5;1,970;0;-
Feb 6, 2019;12:30 AM;-;989.5;1,969;0;-
Feb 6, 2019;12:45 AM;-;1,011.25;1,973;0;-
Feb 6, 2019;1:00 AM;60,194;1,034.5;1,976;0;47,990
Feb 6, 2019;1:15 AM;-;1,053;1,984;0;-
Feb 6, 2019;1:30 AM;-;1,071;1,992;0;-
Feb 6, 2019;1:45 AM;-;1,091.5;2,002;0;-
Feb 6, 2019;2:00 AM;60,158;1,110.5;1,957;0;47,659
Feb 6, 2019;2:15 AM;-;1,125.5;1,979;0;-
Feb 6, 2019;2:30 AM;-;1,141.25;2,002;0;-
Feb 6, 2019;2:45 AM;-;1,159.5;2,025;0;-
Feb 6, 2019;3:00 AM;60,200;1,176.25;2,052;0;47,137
Feb 6, 2019;3:15 AM;-;1,184.5;2,083;0;-
Feb 6, 2019;3:30 AM;-;1,192.75;2,113;0;-
Feb 6, 2019;3:45 AM;-;1,148.25;2,115;0;-
Feb 6, 2019;4:00 AM;61,269;1,149.75;2,144;0;47,873
Feb 6, 2019;4:15 AM;-;1,147;2,183;0;-
Feb 6, 2019;4:30 AM;-;1,144.5;2,223;0;-
Feb 6, 2019;4:45 AM;-;1,141.5;2,264;0;-
Feb 6, 2019;5:00 AM;64,623;1,141;2,307;0;50,503
Feb 6, 2019;5:15 AM;-;1,136.5;2,371;0;-
Feb 6, 2019;5:30 AM;-;1,122.5;2,430;0;-
Feb 6, 2019;5:45 AM;-;1,117.75;2,495;0;-
Feb 6, 2019;6:00 AM;73,418;1,112.75;2,589;0;58,215
Feb 6, 2019;6:15 AM;-;1,108.5;2,660;0;-
Feb 6, 2019;6:30 AM;-;1,103.75;2,731;0;-
Feb 6, 2019;6:45 AM;-;1,100.25;2,797;0;-
Feb 6, 2019;7:00 AM;79,340;1,088;2,859;0;63,165
Feb 6, 2019;7:15 AM;-;1,087;2,921;0;-
Feb 6, 2019;7:30 AM;-;1,086.25;2,981;2;-
Feb 6, 2019;7:45 AM;-;1,086.75;3,041;23;-
Feb 6, 2019;8:00 AM;82,599;1,086.25;3,072;100;64,578
Feb 6, 2019;8:15 AM;-;1,089;3,105;213;-
Feb 6, 2019;8:30 AM;-;1,090.75;3,141;358;-
Feb 6, 2019;8:45 AM;-;1,093;3,162;511;-
Feb 6, 2019;9:00 AM;85,188;1,094.75;3,181;671;64,403
Feb 6, 2019;9:15 AM;-;1,095.25;3,179;832;-
Feb 6, 2019;9:30 AM;-;1,094.5;3,183;1,000;-
Feb 6, 2019;9:45 AM;-;1,095;3,193;1,166;-
Feb 6, 2019;10:00 AM;87,797;1,094.25;3,201;1,328;64,680
Feb 6, 2019;10:15 AM;-;1,088;3,161;1,481;-
Feb 6, 2019;10:30 AM;-;1,084;3,121;1,628;-
Feb 6, 2019;10:45 AM;-;1,087;3,084;1,760;-
Feb 6, 2019;11:00 AM;89,080;1,078.5;3,048;1,880;64,679
Feb 6, 2019;11:15 AM;-;1,069.75;3,027;1,984;-
Feb 6, 2019;11:30 AM;-;1,061;3,007;2,072;-
Feb 6, 2019;11:45 AM;-;1,051.25;2,982;2,141;-
Feb 6, 2019;12:00 PM;89,592;1,039.75;2,958;2,190;64,976
Feb 6, 2019;12:15 PM;-;1,018.5;2,927;2,221;-
Feb 6, 2019;12:30 PM;-;1,025.25;2,912;2,229;-
Feb 6, 2019;12:45 PM;-;997.75;2,881;2,218;-
Feb 6, 2019;1:00 PM;87,862;973.5;2,844;2,185;64,633
Feb 6, 2019;1:15 PM;-;950.75;2,801;2,133;-
Feb 6, 2019;1:30 PM;-;928.5;2,757;2,061;-
Feb 6, 2019;1:45 PM;-;906.75;2,722;1,968;-
Feb 6, 2019;2:00 PM;83,962;884.25;2,689;1,851;63,427
Feb 6, 2019;2:15 PM;-;863.75;2,658;1,718;-
Feb 6, 2019;2:30 PM;-;843.75;2,629;1,568;-
Feb 6, 2019;2:45 PM;-;821.5;2,604;1,406;-
Feb 6, 2019;3:00 PM;79,182;800;2,583;1,236;61,909
Feb 6, 2019;3:15 PM;-;777.75;2,580;1,062;-
Feb 6, 2019;3:30 PM;-;756.25;2,579;882;-
Feb 6, 2019;3:45 PM;-;732.25;2,577;709;-
Feb 6, 2019;4:00 PM;75,894;711.5;2,579;537;61,415
Feb 6, 2019;4:15 PM;-;690.25;2,605;379;-
Feb 6, 2019;4:30 PM;-;670;2,629;242;-
Feb 6, 2019;4:45 PM;-;650.25;2,659;129;-
Feb 6, 2019;5:00 PM;76,963;633;2,690;44;63,577
Feb 6, 2019;5:15 PM;-;618.25;2,712;10;-
Feb 6, 2019;5:30 PM;-;603.75;2,735;3;-
Feb 6, 2019;5:45 PM;-;587.25;2,750;1;-
Feb 6, 2019;6:00 PM;77,998;571.5;2,764;0;64,710
Feb 6, 2019;6:15 PM;-;556.5;2,770;0;-
Feb 6, 2019;6:30 PM;-;542.25;2,776;0;-
Feb 6, 2019;6:45 PM;-;529.5;2,779;0;-
Feb 6, 2019;7:00 PM;76,413;516;2,778;0;63,332
Feb 6, 2019;7:15 PM;-;506.25;2,774;0;-
Feb 6, 2019;7:30 PM;-;495;2,769;0;-
Feb 6, 2019;7:45 PM;-;486.75;2,757;0;-
Feb 6, 2019;8:00 PM;72,975;477.5;2,744;0;60,208
Feb 6, 2019;8:15 PM;-;472.25;2,729;0;-
Feb 6, 2019;8:30 PM;-;465.5;2,717;0;-
Feb 6, 2019;8:45 PM;-;460.25;2,702;0;-
Feb 6, 2019;9:00 PM;69,887;452.75;2,688;0;57,436
Feb 6, 2019;9:15 PM;-;443;2,679;0;-
Feb 6, 2019;9:30 PM;-;433.75;2,670;0;-
Feb 6, 2019;9:45 PM;-;422.75;2,662;0;-
Feb 6, 2019;10:00 PM;68,625;413;2,641;0;56,438
Feb 6, 2019;10:15 PM;-;410;2,638;0;-
Feb 6, 2019;10:30 PM;-;406;2,638;0;-
Feb 6, 2019;10:45 PM;-;401.5;2,640;0;-
Feb 6, 2019;11:00 PM;66,147;398.75;2,643;0;53,884
Feb 6, 2019;11:15 PM;-;401;2,656;0;-
Feb 6, 2019;11:30 PM;-;404;2,669;0;-
Feb 6, 2019;11:45 PM;-;408.75;2,683;0;-
Feb 7, 2019;12:00 AM;61,356;371.25;2,750;0;48,798
Feb 7, 2019;12:15 AM;-;370.75;2,764;0;-
Feb 7, 2019;12:30 AM;-;371;2,777;0;-
Feb 7, 2019;12:45 AM;-;369.75;2,785;0;-
Feb 7, 2019;1:00 AM;59,143;371;2,800;0;46,054
Feb 7, 2019;1:15 AM;-;384.75;2,851;0;-
Feb 7, 2019;1:30 AM;-;399.5;2,898;0;-
Feb 7, 2019;1:45 AM;-;411.5;2,974;0;-
Feb 7, 2019;2:00 AM;59,290;427.75;3,011;0;44,903
Feb 7, 2019;2:15 AM;-;452.5;3,090;0;-
Feb 7, 2019;2:30 AM;-;477.75;3,166;0;-
Feb 7, 2019;2:45 AM;-;501;3,262;0;-
Feb 7, 2019;3:00 AM;60,670;526.25;3,362;0;44,373
Feb 7, 2019;3:15 AM;-;555.25;3,455;0;-
Feb 7, 2019;3:30 AM;-;582;3,548;0;-
Feb 7, 2019;3:45 AM;-;614.5;3,655;0;-
Feb 7, 2019;4:00 AM;62,839;644.5;3,766;0;44,211
Feb 7, 2019;4:15 AM;-;681;3,891;0;-
Feb 7, 2019;4:30 AM;-;718;4,016;0;-
Feb 7, 2019;4:45 AM;-;750;4,163;0;-
Feb 7, 2019;5:00 AM;67,161;781.25;4,313;0;45,771
