Total[MWh],Residual load[MWh],Datetime,Weekday,Weekclass,Year,Month,Hour,Grouped_daytype
62232.0,0.0,2016-08-16 09:00:00,Tue,2.0,2016,08,09,Tuesday-Thursday
64340.0,0.0,2016-08-16 10:00:00,Tue,2.0,2016,08,10,Tuesday-Thursday
66124.0,0.0,2016-08-16 11:00:00,Tue,2.0,2016,08,11,Tuesday-Thursday
65137.0,0.0,2016-08-16 12:00:00,Tue,2.0,2016,08,12,Tuesday-Thursday
63864.0,0.0,2016-08-16 13:00:00,Tue,2.0,2016,08,13,Tuesday-Thursday
62849.0,0.0,2016-08-16 14:00:00,Tue,2.0,2016,08,14,Tuesday-Thursday
61819.0,0.0,2016-08-16 15:00:00,Tue,2.0,2016,08,15,Tuesday-Thursday
59881.0,0.0,2016-08-16 16:00:00,Tue,2.0,2016,08,16,Tuesday-Thursday
59672.0,0.0,2016-08-16 17:00:00,Tue,2.0,2016,08,17,Tuesday-Thursday
59177.0,0.0,2016-08-16 18:00:00,Tue,2.0,2016,08,18,Tuesday-Thursday
58331.0,0.0,2016-08-16 19:00:00,Tue,2.0,2016,08,19,Tuesday-Thursday
56014.0,0.0,2016-08-16 20:00:00,Tue,2.0,2016,08,20,Tuesday-Thursday
55216.0,0.0,2016-08-16 21:00:00,Tue,2.0,2016,08,21,Tuesday-Thursday
51139.0,0.0,2016-08-16 22:00:00,Tue,2.0,2016,08,22,Tuesday-Thursday
47135.0,0.0,2016-08-16 23:00:00,Tue,2.0,2016,08,23,Tuesday-Thursday
44088.0,0.0,2016-08-17 00:00:00,Wed,3.0,2016,08,00,Tuesday-Thursday
42174.0,0.0,2016-08-17 01:00:00,Wed,3.0,2016,08,01,Tuesday-Thursday
41165.0,0.0,2016-08-17 02:00:00,Wed,3.0,2016,08,02,Tuesday-Thursday
41276.0,0.0,2016-08-17 03:00:00,Wed,3.0,2016,08,03,Tuesday-Thursday
42380.0,0.0,2016-08-17 04:00:00,Wed,3.0,2016,08,04,Tuesday-Thursday
45474.0,0.0,2016-08-17 05:00:00,Wed,3.0,2016,08,05,Tuesday-Thursday
51662.0,0.0,2016-08-17 06:00:00,Wed,3.0,2016,08,06,Tuesday-Thursday
57428.0,0.0,2016-08-17 07:00:00,Wed,3.0,2016,08,07,Tuesday-Thursday
61076.0,0.0,2016-08-17 08:00:00,Wed,3.0,2016,08,08,Tuesday-Thursday
62592.0,0.0,2016-08-17 09:00:00,Wed,3.0,2016,08,09,Tuesday-Thursday
64034.0,0.0,2016-08-17 10:00:00,Wed,3.0,2016,08,10,Tuesday-Thursday
65438.0,0.0,2016-08-17 11:00:00,Wed,3.0,2016,08,11,Tuesday-Thursday
64984.0,0.0,2016-08-17 12:00:00,Wed,3.0,2016,08,12,Tuesday-Thursday
64132.0,0.0,2016-08-17 13:00:00,Wed,3.0,2016,08,13,Tuesday-Thursday
62880.0,0.0,2016-08-17 14:00:00,Wed,3.0,2016,08,14,Tuesday-Thursday
61629.0,0.0,2016-08-17 15:00:00,Wed,3.0,2016,08,15,Tuesday-Thursday
60370.0,0.0,2016-08-17 16:00:00,Wed,3.0,2016,08,16,Tuesday-Thursday
59493.0,0.0,2016-08-17 17:00:00,Wed,3.0,2016,08,17,Tuesday-Thursday
58950.0,0.0,2016-08-17 18:00:00,Wed,3.0,2016,08,18,Tuesday-Thursday
58310.0,0.0,2016-08-17 19:00:00,Wed,3.0,2016,08,19,Tuesday-Thursday
56362.0,0.0,2016-08-17 20:00:00,Wed,3.0,2016,08,20,Tuesday-Thursday
55430.0,0.0,2016-08-17 21:00:00,Wed,3.0,2016,08,21,Tuesday-Thursday
51445.0,0.0,2016-08-17 22:00:00,Wed,3.0,2016,08,22,Tuesday-Thursday
47307.0,0.0,2016-08-17 23:00:00,Wed,3.0,2016,08,23,Tuesday-Thursday
44336.0,0.0,2016-08-18 00:00:00,Thu,4.0,2016,08,00,Tuesday-Thursday
42697.0,0.0,2016-08-18 01:00:00,Thu,4.0,2016,08,01,Tuesday-Thursday
41516.0,0.0,2016-08-18 02:00:00,Thu,4.0,2016,08,02,Tuesday-Thursday
41816.0,0.0,2016-08-18 03:00:00,Thu,4.0,2016,08,03,Tuesday-Thursday
42722.0,0.0,2016-08-18 04:00:00,Thu,4.0,2016,08,04,Tuesday-Thursday
46163.0,0.0,2016-08-18 05:00:00,Thu,4.0,2016,08,05,Tuesday-Thursday
52486.0,0.0,2016-08-18 06:00:00,Thu,4.0,2016,08,06,Tuesday-Thursday
57924.0,0.0,2016-08-18 07:00:00,Thu,4.0,2016,08,07,Tuesday-Thursday
61309.0,0.0,2016-08-18 08:00:00,Thu,4.0,2016,08,08,Tuesday-Thursday
62770.0,0.0,2016-08-18 09:00:00,Thu,4.0,2016,08,09,Tuesday-Thursday
64353.0,0.0,2016-08-18 10:00:00,Thu,4.0,2016,08,10,Tuesday-Thursday
66122.0,0.0,2016-08-18 11:00:00,Thu,4.0,2016,08,11,Tuesday-Thursday
65688.0,0.0,2016-08-18 12:00:00,Thu,4.0,2016,08,12,Tuesday-Thursday
64764.0,0.0,2016-08-18 13:00:00,Thu,4.0,2016,08,13,Tuesday-Thursday
63662.0,0.0,2016-08-18 14:00:00,Thu,4.0,2016,08,14,Tuesday-Thursday
62344.0,0.0,2016-08-18 15:00:00,Thu,4.0,2016,08,15,Tuesday-Thursday
60897.0,0.0,2016-08-18 16:00:00,Thu,4.0,2016,08,16,Tuesday-Thursday
60245.0,0.0,2016-08-18 17:00:00,Thu,4.0,2016,08,17,Tuesday-Thursday
59628.0,0.0,2016-08-18 18:00:00,Thu,4.0,2016,08,18,Tuesday-Thursday
58926.0,0.0,2016-08-18 19:00:00,Thu,4.0,2016,08,19,Tuesday-Thursday
56955.0,0.0,2016-08-18 20:00:00,Thu,4.0,2016,08,20,Tuesday-Thursday
55703.0,0.0,2016-08-18 21:00:00,Thu,4.0,2016,08,21,Tuesday-Thursday
51667.0,0.0,2016-08-18 22:00:00,Thu,4.0,2016,08,22,Tuesday-Thursday
47455.0,0.0,2016-08-18 23:00:00,Thu,4.0,2016,08,23,Tuesday-Thursday
44271.0,0.0,2016-08-19 00:00:00,Fri,5.0,2016,08,00,Friday
42781.0,0.0,2016-08-19 01:00:00,Fri,5.0,2016,08,01,Friday
41769.0,0.0,2016-08-19 02:00:00,Fri,5.0,2016,08,02,Friday
41944.0,0.0,2016-08-19 03:00:00,Fri,5.0,2016,08,03,Friday
42878.0,0.0,2016-08-19 04:00:00,Fri,5.0,2016,08,04,Friday
46127.0,0.0,2016-08-19 05:00:00,Fri,5.0,2016,08,05,Friday
52432.0,0.0,2016-08-19 06:00:00,Fri,5.0,2016,08,06,Friday
57934.0,0.0,2016-08-19 07:00:00,Fri,5.0,2016,08,07,Friday
61353.0,0.0,2016-08-19 08:00:00,Fri,5.0,2016,08,08,Friday
62876.0,0.0,2016-08-19 09:00:00,Fri,5.0,2016,08,09,Friday
64421.0,0.0,2016-08-19 10:00:00,Fri,5.0,2016,08,10,Friday
65289.0,0.0,2016-08-19 11:00:00,Fri,5.0,2016,08,11,Friday
64600.0,0.0,2016-08-19 12:00:00,Fri,5.0,2016,08,12,Friday
63371.0,0.0,2016-08-19 13:00:00,Fri,5.0,2016,08,13,Friday
61740.0,0.0,2016-08-19 14:00:00,Fri,5.0,2016,08,14,Friday
60512.0,0.0,2016-08-19 15:00:00,Fri,5.0,2016,08,15,Friday
59382.0,0.0,2016-08-19 16:00:00,Fri,5.0,2016,08,16,Friday
58766.0,0.0,2016-08-19 17:00:00,Fri,5.0,2016,08,17,Friday
58186.0,0.0,2016-08-19 18:00:00,Fri,5.0,2016,08,18,Friday
56953.0,0.0,2016-08-19 19:00:00,Fri,5.0,2016,08,19,Friday
55012.0,0.0,2016-08-19 20:00:00,Fri,5.0,2016,08,20,Friday
52981.0,0.0,2016-08-19 21:00:00,Fri,5.0,2016,08,21,Friday
49320.0,0.0,2016-08-19 22:00:00,Fri,5.0,2016,08,22,Friday
45793.0,0.0,2016-08-19 23:00:00,Fri,5.0,2016,08,23,Friday
43286.0,0.0,2016-08-20 00:00:00,Sat,6.0,2016,08,00,Saturday
41352.0,0.0,2016-08-20 01:00:00,Sat,6.0,2016,08,01,Saturday
40308.0,0.0,2016-08-20 02:00:00,Sat,6.0,2016,08,02,Saturday
39948.0,0.0,2016-08-20 03:00:00,Sat,6.0,2016,08,03,Saturday
40192.0,0.0,2016-08-20 04:00:00,Sat,6.0,2016,08,04,Saturday
41061.0,0.0,2016-08-20 05:00:00,Sat,6.0,2016,08,05,Saturday
42414.0,0.0,2016-08-20 06:00:00,Sat,6.0,2016,08,06,Saturday
45377.0,0.0,2016-08-20 07:00:00,Sat,6.0,2016,08,07,Saturday
49096.0,0.0,2016-08-20 08:00:00,Sat,6.0,2016,08,08,Saturday
51932.0,0.0,2016-08-20 09:00:00,Sat,6.0,2016,08,09,Saturday
53784.0,0.0,2016-08-20 10:00:00,Sat,6.0,2016,08,10,Saturday
55401.0,0.0,2016-08-20 11:00:00,Sat,6.0,2016,08,11,Saturday
55389.0,0.0,2016-08-20 12:00:00,Sat,6.0,2016,08,12,Saturday
53776.0,0.0,2016-08-20 13:00:00,Sat,6.0,2016,08,13,Saturday
51583.0,0.0,2016-08-20 14:00:00,Sat,6.0,2016,08,14,Saturday
50137.0,0.0,2016-08-20 15:00:00,Sat,6.0,2016,08,15,Saturday
49826.0,0.0,2016-08-20 16:00:00,Sat,6.0,2016,08,16,Saturday
50586.0,0.0,2016-08-20 17:00:00,Sat,6.0,2016,08,17,Saturday
50582.0,0.0,2016-08-20 18:00:00,Sat,6.0,2016,08,18,Saturday
49902.0,0.0,2016-08-20 19:00:00,Sat,6.0,2016,08,19,Saturday
47832.0,0.0,2016-08-20 20:00:00,Sat,6.0,2016,08,20,Saturday
46914.0,0.0,2016-08-20 21:00:00,Sat,6.0,2016,08,21,Saturday
44313.0,0.0,2016-08-20 22:00:00,Sat,6.0,2016,08,22,Saturday
41707.0,0.0,2016-08-20 23:00:00,Sat,6.0,2016,08,23,Saturday
39280.0,0.0,2016-08-21 00:00:00,Sun,0.0,2016,08,00,Sunday
37462.0,0.0,2016-08-21 01:00:00,Sun,0.0,2016,08,01,Sunday
36081.0,0.0,2016-08-21 02:00:00,Sun,0.0,2016,08,02,Sunday
35565.0,0.0,2016-08-21 03:00:00,Sun,0.0,2016,08,03,Sunday
35352.0,0.0,2016-08-21 04:00:00,Sun,0.0,2016,08,04,Sunday
35576.0,0.0,2016-08-21 05:00:00,Sun,0.0,2016,08,05,Sunday
36165.0,0.0,2016-08-21 06:00:00,Sun,0.0,2016,08,06,Sunday
38267.0,0.0,2016-08-21 07:00:00,Sun,0.0,2016,08,07,Sunday
41565.0,0.0,2016-08-21 08:00:00,Sun,0.0,2016,08,08,Sunday
45261.0,0.0,2016-08-21 09:00:00,Sun,0.0,2016,08,09,Sunday
47681.0,0.0,2016-08-21 10:00:00,Sun,0.0,2016,08,10,Sunday
49230.0,0.0,2016-08-21 11:00:00,Sun,0.0,2016,08,11,Sunday
48691.0,0.0,2016-08-21 12:00:00,Sun,0.0,2016,08,12,Sunday
47027.0,0.0,2016-08-21 13:00:00,Sun,0.0,2016,08,13,Sunday
45404.0,0.0,2016-08-21 14:00:00,Sun,0.0,2016,08,14,Sunday
44736.0,0.0,2016-08-21 15:00:00,Sun,0.0,2016,08,15,Sunday
44378.0,0.0,2016-08-21 16:00:00,Sun,0.0,2016,08,16,Sunday
45386.0,0.0,2016-08-21 17:00:00,Sun,0.0,2016,08,17,Sunday
47628.0,0.0,2016-08-21 18:00:00,Sun,0.0,2016,08,18,Sunday
47247.0,0.0,2016-08-21 19:00:00,Sun,0.0,2016,08,19,Sunday
46999.0,0.0,2016-08-21 20:00:00,Sun,0.0,2016,08,20,Sunday
46902.0,0.0,2016-08-21 21:00:00,Sun,0.0,2016,08,21,Sunday
45012.0,0.0,2016-08-21 22:00:00,Sun,0.0,2016,08,22,Sunday
42325.0,0.0,2016-08-21 23:00:00,Sun,0.0,2016,08,23,Sunday
39925.0,0.0,2016-08-22 00:00:00,Mon,1.0,2016,08,00,Monday
38686.0,0.0,2016-08-22 01:00:00,Mon,1.0,2016,08,01,Monday
38090.0,0.0,2016-08-22 02:00:00,Mon,1.0,2016,08,02,Monday
38287.0,0.0,2016-08-22 03:00:00,Mon,1.0,2016,08,03,Monday
39732.0,0.0,2016-08-22 04:00:00,Mon,1.0,2016,08,04,Monday
43887.0,0.0,2016-08-22 05:00:00,Mon,1.0,2016,08,05,Monday
52096.0,0.0,2016-08-22 06:00:00,Mon,1.0,2016,08,06,Monday
58349.0,0.0,2016-08-22 07:00:00,Mon,1.0,2016,08,07,Monday
62114.0,0.0,2016-08-22 08:00:00,Mon,1.0,2016,08,08,Monday
63314.0,0.0,2016-08-22 09:00:00,Mon,1.0,2016,08,09,Monday
65431.0,0.0,2016-08-22 10:00:00,Mon,1.0,2016,08,10,Monday
67326.0,0.0,2016-08-22 11:00:00,Mon,1.0,2016,08,11,Monday
66791.0,0.0,2016-08-22 12:00:00,Mon,1.0,2016,08,12,Monday
65977.0,0.0,2016-08-22 13:00:00,Mon,1.0,2016,08,13,Monday
64833.0,0.0,2016-08-22 14:00:00,Mon,1.0,2016,08,14,Monday
63056.0,0.0,2016-08-22 15:00:00,Mon,1.0,2016,08,15,Monday
62013.0,0.0,2016-08-22 16:00:00,Mon,1.0,2016,08,16,Monday
61738.0,0.0,2016-08-22 17:00:00,Mon,1.0,2016,08,17,Monday
61171.0,0.0,2016-08-22 18:00:00,Mon,1.0,2016,08,18,Monday
60506.0,0.0,2016-08-22 19:00:00,Mon,1.0,2016,08,19,Monday
59105.0,0.0,2016-08-22 20:00:00,Mon,1.0,2016,08,20,Monday
57477.0,0.0,2016-08-22 21:00:00,Mon,1.0,2016,08,21,Monday
52932.0,0.0,2016-08-22 22:00:00,Mon,1.0,2016,08,22,Monday
48673.0,0.0,2016-08-22 23:00:00,Mon,1.0,2016,08,23,Monday
44880.0,0.0,2016-08-23 00:00:00,Tue,2.0,2016,08,00,Tuesday-Thursday
43405.0,0.0,2016-08-23 01:00:00,Tue,2.0,2016,08,01,Tuesday-Thursday
42224.0,0.0,2016-08-23 02:00:00,Tue,2.0,2016,08,02,Tuesday-Thursday
42256.0,0.0,2016-08-23 03:00:00,Tue,2.0,2016,08,03,Tuesday-Thursday
43392.0,0.0,2016-08-23 04:00:00,Tue,2.0,2016,08,04,Tuesday-Thursday
46973.0,0.0,2016-08-23 05:00:00,Tue,2.0,2016,08,05,Tuesday-Thursday
53663.0,0.0,2016-08-23 06:00:00,Tue,2.0,2016,08,06,Tuesday-Thursday
59207.0,0.0,2016-08-23 07:00:00,Tue,2.0,2016,08,07,Tuesday-Thursday
62528.0,0.0,2016-08-23 08:00:00,Tue,2.0,2016,08,08,Tuesday-Thursday
63347.0,0.0,2016-08-23 09:00:00,Tue,2.0,2016,08,09,Tuesday-Thursday
66035.0,0.0,2016-08-23 10:00:00,Tue,2.0,2016,08,10,Tuesday-Thursday
67585.0,0.0,2016-08-23 11:00:00,Tue,2.0,2016,08,11,Tuesday-Thursday
66884.0,0.0,2016-08-23 12:00:00,Tue,2.0,2016,08,12,Tuesday-Thursday
66229.0,0.0,2016-08-23 13:00:00,Tue,2.0,2016,08,13,Tuesday-Thursday
64824.0,0.0,2016-08-23 14:00:00,Tue,2.0,2016,08,14,Tuesday-Thursday
63648.0,0.0,2016-08-23 15:00:00,Tue,2.0,2016,08,15,Tuesday-Thursday
61954.0,0.0,2016-08-23 16:00:00,Tue,2.0,2016,08,16,Tuesday-Thursday
61131.0,0.0,2016-08-23 17:00:00,Tue,2.0,2016,08,17,Tuesday-Thursday
60595.0,0.0,2016-08-23 18:00:00,Tue,2.0,2016,08,18,Tuesday-Thursday
60066.0,0.0,2016-08-23 19:00:00,Tue,2.0,2016,08,19,Tuesday-Thursday
58663.0,0.0,2016-08-23 20:00:00,Tue,2.0,2016,08,20,Tuesday-Thursday
57457.0,0.0,2016-08-23 21:00:00,Tue,2.0,2016,08,21,Tuesday-Thursday
52779.0,0.0,2016-08-23 22:00:00,Tue,2.0,2016,08,22,Tuesday-Thursday
48273.0,0.0,2016-08-23 23:00:00,Tue,2.0,2016,08,23,Tuesday-Thursday
45189.0,0.0,2016-08-24 00:00:00,Wed,3.0,2016,08,00,Tuesday-Thursday
43522.0,0.0,2016-08-24 01:00:00,Wed,3.0,2016,08,01,Tuesday-Thursday
42766.0,0.0,2016-08-24 02:00:00,Wed,3.0,2016,08,02,Tuesday-Thursday
42826.0,0.0,2016-08-24 03:00:00,Wed,3.0,2016,08,03,Tuesday-Thursday
43710.0,0.0,2016-08-24 04:00:00,Wed,3.0,2016,08,04,Tuesday-Thursday
47084.0,0.0,2016-08-24 05:00:00,Wed,3.0,2016,08,05,Tuesday-Thursday
54087.0,0.0,2016-08-24 06:00:00,Wed,3.0,2016,08,06,Tuesday-Thursday
59658.0,0.0,2016-08-24 07:00:00,Wed,3.0,2016,08,07,Tuesday-Thursday
63100.0,0.0,2016-08-24 08:00:00,Wed,3.0,2016,08,08,Tuesday-Thursday
64156.0,0.0,2016-08-24 09:00:00,Wed,3.0,2016,08,09,Tuesday-Thursday
66006.0,0.0,2016-08-24 10:00:00,Wed,3.0,2016,08,10,Tuesday-Thursday
67626.0,0.0,2016-08-24 11:00:00,Wed,3.0,2016,08,11,Tuesday-Thursday
66920.0,0.0,2016-08-24 12:00:00,Wed,3.0,2016,08,12,Tuesday-Thursday
66279.0,0.0,2016-08-24 13:00:00,Wed,3.0,2016,08,13,Tuesday-Thursday
65039.0,0.0,2016-08-24 14:00:00,Wed,3.0,2016,08,14,Tuesday-Thursday
63634.0,0.0,2016-08-24 15:00:00,Wed,3.0,2016,08,15,Tuesday-Thursday
62350.0,0.0,2016-08-24 16:00:00,Wed,3.0,2016,08,16,Tuesday-Thursday
61592.0,0.0,2016-08-24 17:00:00,Wed,3.0,2016,08,17,Tuesday-Thursday
61076.0,0.0,2016-08-24 18:00:00,Wed,3.0,2016,08,18,Tuesday-Thursday
60354.0,0.0,2016-08-24 19:00:00,Wed,3.0,2016,08,19,Tuesday-Thursday
58697.0,0.0,2016-08-24 20:00:00,Wed,3.0,2016,08,20,Tuesday-Thursday
57156.0,0.0,2016-08-24 21:00:00,Wed,3.0,2016,08,21,Tuesday-Thursday
53121.0,0.0,2016-08-24 22:00:00,Wed,3.0,2016,08,22,Tuesday-Thursday
49045.0,0.0,2016-08-24 23:00:00,Wed,3.0,2016,08,23,Tuesday-Thursday
45868.0,0.0,2016-08-25 00:00:00,Thu,4.0,2016,08,00,Tuesday-Thursday
44637.0,0.0,2016-08-25 01:00:00,Thu,4.0,2016,08,01,Tuesday-Thursday
43598.0,0.0,2016-08-25 02:00:00,Thu,4.0,2016,08,02,Tuesday-Thursday
43588.0,0.0,2016-08-25 03:00:00,Thu,4.0,2016,08,03,Tuesday-Thursday
44376.0,0.0,2016-08-25 04:00:00,Thu,4.0,2016,08,04,Tuesday-Thursday
47692.0,0.0,2016-08-25 05:00:00,Thu,4.0,2016,08,05,Tuesday-Thursday
54522.0,0.0,2016-08-25 06:00:00,Thu,4.0,2016,08,06,Tuesday-Thursday
60129.0,0.0,2016-08-25 07:00:00,Thu,4.0,2016,08,07,Tuesday-Thursday
63288.0,0.0,2016-08-25 08:00:00,Thu,4.0,2016,08,08,Tuesday-Thursday
64200.0,0.0,2016-08-25 09:00:00,Thu,4.0,2016,08,09,Tuesday-Thursday
65817.0,0.0,2016-08-25 10:00:00,Thu,4.0,2016,08,10,Tuesday-Thursday
67583.0,0.0,2016-08-25 11:00:00,Thu,4.0,2016,08,11,Tuesday-Thursday
67284.0,0.0,2016-08-25 12:00:00,Thu,4.0,2016,08,12,Tuesday-Thursday
66516.0,0.0,2016-08-25 13:00:00,Thu,4.0,2016,08,13,Tuesday-Thursday
65016.0,0.0,2016-08-25 14:00:00,Thu,4.0,2016,08,14,Tuesday-Thursday
63390.0,0.0,2016-08-25 15:00:00,Thu,4.0,2016,08,15,Tuesday-Thursday
62046.0,0.0,2016-08-25 16:00:00,Thu,4.0,2016,08,16,Tuesday-Thursday
61625.0,0.0,2016-08-25 17:00:00,Thu,4.0,2016,08,17,Tuesday-Thursday
61019.0,0.0,2016-08-25 18:00:00,Thu,4.0,2016,08,18,Tuesday-Thursday
60123.0,0.0,2016-08-25 19:00:00,Thu,4.0,2016,08,19,Tuesday-Thursday
58491.0,0.0,2016-08-25 20:00:00,Thu,4.0,2016,08,20,Tuesday-Thursday
57149.0,0.0,2016-08-25 21:00:00,Thu,4.0,2016,08,21,Tuesday-Thursday
53359.0,0.0,2016-08-25 22:00:00,Thu,4.0,2016,08,22,Tuesday-Thursday
49418.0,0.0,2016-08-25 23:00:00,Thu,4.0,2016,08,23,Tuesday-Thursday
46720.0,0.0,2016-08-26 00:00:00,Fri,5.0,2016,08,00,Friday
44927.0,0.0,2016-08-26 01:00:00,Fri,5.0,2016,08,01,Friday
43645.0,0.0,2016-08-26 02:00:00,Fri,5.0,2016,08,02,Friday
43337.0,0.0,2016-08-26 03:00:00,Fri,5.0,2016,08,03,Friday
44583.0,0.0,2016-08-26 04:00:00,Fri,5.0,2016,08,04,Friday
47747.0,0.0,2016-08-26 05:00:00,Fri,5.0,2016,08,05,Friday
54322.0,0.0,2016-08-26 06:00:00,Fri,5.0,2016,08,06,Friday
60161.0,0.0,2016-08-26 07:00:00,Fri,5.0,2016,08,07,Friday
63683.0,0.0,2016-08-26 08:00:00,Fri,5.0,2016,08,08,Friday
64862.0,0.0,2016-08-26 09:00:00,Fri,5.0,2016,08,09,Friday
66550.0,0.0,2016-08-26 10:00:00,Fri,5.0,2016,08,10,Friday
67863.0,0.0,2016-08-26 11:00:00,Fri,5.0,2016,08,11,Friday
67054.0,0.0,2016-08-26 12:00:00,Fri,5.0,2016,08,12,Friday
65583.0,0.0,2016-08-26 13:00:00,Fri,5.0,2016,08,13,Friday
64106.0,0.0,2016-08-26 14:00:00,Fri,5.0,2016,08,14,Friday
62600.0,0.0,2016-08-26 15:00:00,Fri,5.0,2016,08,15,Friday
61354.0,0.0,2016-08-26 16:00:00,Fri,5.0,2016,08,16,Friday
60910.0,0.0,2016-08-26 17:00:00,Fri,5.0,2016,08,17,Friday
60218.0,0.0,2016-08-26 18:00:00,Fri,5.0,2016,08,18,Friday
58813.0,0.0,2016-08-26 19:00:00,Fri,5.0,2016,08,19,Friday
56970.0,0.0,2016-08-26 20:00:00,Fri,5.0,2016,08,20,Friday
55354.0,0.0,2016-08-26 21:00:00,Fri,5.0,2016,08,21,Friday
51584.0,0.0,2016-08-26 22:00:00,Fri,5.0,2016,08,22,Friday
48071.0,0.0,2016-08-26 23:00:00,Fri,5.0,2016,08,23,Friday
45385.0,0.0,2016-08-27 00:00:00,Sat,6.0,2016,08,00,Saturday
43310.0,0.0,2016-08-27 01:00:00,Sat,6.0,2016,08,01,Saturday
41987.0,0.0,2016-08-27 02:00:00,Sat,6.0,2016,08,02,Saturday
41370.0,0.0,2016-08-27 03:00:00,Sat,6.0,2016,08,03,Saturday
41166.0,0.0,2016-08-27 04:00:00,Sat,6.0,2016,08,04,Saturday
41844.0,0.0,2016-08-27 05:00:00,Sat,6.0,2016,08,05,Saturday
43545.0,0.0,2016-08-27 06:00:00,Sat,6.0,2016,08,06,Saturday
46627.0,0.0,2016-08-27 07:00:00,Sat,6.0,2016,08,07,Saturday
50511.0,0.0,2016-08-27 08:00:00,Sat,6.0,2016,08,08,Saturday
53550.0,0.0,2016-08-27 09:00:00,Sat,6.0,2016,08,09,Saturday
55408.0,0.0,2016-08-27 10:00:00,Sat,6.0,2016,08,10,Saturday
56387.0,0.0,2016-08-27 11:00:00,Sat,6.0,2016,08,11,Saturday
55624.0,0.0,2016-08-27 12:00:00,Sat,6.0,2016,08,12,Saturday
53875.0,0.0,2016-08-27 13:00:00,Sat,6.0,2016,08,13,Saturday
52453.0,0.0,2016-08-27 14:00:00,Sat,6.0,2016,08,14,Saturday
51545.0,0.0,2016-08-27 15:00:00,Sat,6.0,2016,08,15,Saturday
51250.0,0.0,2016-08-27 16:00:00,Sat,6.0,2016,08,16,Saturday
50929.0,0.0,2016-08-27 17:00:00,Sat,6.0,2016,08,17,Saturday
50982.0,0.0,2016-08-27 18:00:00,Sat,6.0,2016,08,18,Saturday
50323.0,0.0,2016-08-27 19:00:00,Sat,6.0,2016,08,19,Saturday
49637.0,0.0,2016-08-27 20:00:00,Sat,6.0,2016,08,20,Saturday
48821.0,0.0,2016-08-27 21:00:00,Sat,6.0,2016,08,21,Saturday
46209.0,0.0,2016-08-27 22:00:00,Sat,6.0,2016,08,22,Saturday
43283.0,0.0,2016-08-27 23:00:00,Sat,6.0,2016,08,23,Saturday
40732.0,0.0,2016-08-28 00:00:00,Sun,0.0,2016,08,00,Sunday
39214.0,0.0,2016-08-28 01:00:00,Sun,0.0,2016,08,01,Sunday
37604.0,0.0,2016-08-28 02:00:00,Sun,0.0,2016,08,02,Sunday
37077.0,0.0,2016-08-28 03:00:00,Sun,0.0,2016,08,03,Sunday
36990.0,0.0,2016-08-28 04:00:00,Sun,0.0,2016,08,04,Sunday
37339.0,0.0,2016-08-28 05:00:00,Sun,0.0,2016,08,05,Sunday
37862.0,0.0,2016-08-28 06:00:00,Sun,0.0,2016,08,06,Sunday
39628.0,0.0,2016-08-28 07:00:00,Sun,0.0,2016,08,07,Sunday
42818.0,0.0,2016-08-28 08:00:00,Sun,0.0,2016,08,08,Sunday
45780.0,0.0,2016-08-28 09:00:00,Sun,0.0,2016,08,09,Sunday
47613.0,0.0,2016-08-28 10:00:00,Sun,0.0,2016,08,10,Sunday
49394.0,0.0,2016-08-28 11:00:00,Sun,0.0,2016,08,11,Sunday
49207.0,0.0,2016-08-28 12:00:00,Sun,0.0,2016,08,12,Sunday
48049.0,0.0,2016-08-28 13:00:00,Sun,0.0,2016,08,13,Sunday
47380.0,0.0,2016-08-28 14:00:00,Sun,0.0,2016,08,14,Sunday
46445.0,0.0,2016-08-28 15:00:00,Sun,0.0,2016,08,15,Sunday
46382.0,0.0,2016-08-28 16:00:00,Sun,0.0,2016,08,16,Sunday
47848.0,0.0,2016-08-28 17:00:00,Sun,0.0,2016,08,17,Sunday
48744.0,0.0,2016-08-28 18:00:00,Sun,0.0,2016,08,18,Sunday
48397.0,0.0,2016-08-28 19:00:00,Sun,0.0,2016,08,19,Sunday
49449.0,0.0,2016-08-28 20:00:00,Sun,0.0,2016,08,20,Sunday
49679.0,0.0,2016-08-28 21:00:00,Sun,0.0,2016,08,21,Sunday
47003.0,0.0,2016-08-28 22:00:00,Sun,0.0,2016,08,22,Sunday
44267.0,0.0,2016-08-28 23:00:00,Sun,0.0,2016,08,23,Sunday
42049.0,0.0,2016-08-29 00:00:00,Mon,1.0,2016,08,00,Monday
40740.0,0.0,2016-08-29 01:00:00,Mon,1.0,2016,08,01,Monday
40030.0,0.0,2016-08-29 02:00:00,Mon,1.0,2016,08,02,Monday
40314.0,0.0,2016-08-29 03:00:00,Mon,1.0,2016,08,03,Monday
41706.0,0.0,2016-08-29 04:00:00,Mon,1.0,2016,08,04,Monday
46115.0,0.0,2016-08-29 05:00:00,Mon,1.0,2016,08,05,Monday
54626.0,0.0,2016-08-29 06:00:00,Mon,1.0,2016,08,06,Monday
60795.0,0.0,2016-08-29 07:00:00,Mon,1.0,2016,08,07,Monday
64250.0,0.0,2016-08-29 08:00:00,Mon,1.0,2016,08,08,Monday
65757.0,0.0,2016-08-29 09:00:00,Mon,1.0,2016,08,09,Monday
68176.0,0.0,2016-08-29 10:00:00,Mon,1.0,2016,08,10,Monday
